label,sentence1,sentence2
0,What is the main topic of the article?,We should talk about Brasilia.
1,We should talk about Brasilia.,I don't know much about Brasilia. Can you tell me more about it?
0,i'm a fan of the .,I don't know much about Brasilia. Can you tell me more about it?
1,I don't know much about Brasilia. Can you tell me more about it?,no
0,It's about paygrades for armymen.,no
1,no,Then can we talk about TCM?
0,What's the ?,Then can we talk about TCM?
1,Then can we talk about TCM?,say something intelligent
0,What does NCO stand for?,say something intelligent
1,say something intelligent,"Well, define intelligence?"
0,"no it was her standing up and being a disruption as she started spouting about how her pastor educated her on the 1st amendment that got her in school suspension . jesus we're going to start needing cameras in classrooms, too .","Well, define intelligence?"
1,"Well, define intelligence?",I think intelligence in not correlated with education thumb Up
0,What paygrades are mentioned in the article?,I think intelligence in not correlated with education thumb Up
1,I think intelligence in not correlated with education thumb Up,I concur. I think intelligence is something that depends on the context.
0,she was on the phone .,I concur. I think intelligence is something that depends on the context.
1,I concur. I think intelligence is something that depends on the context.,"So? That usually means, you should write shorter messages."
0,"Whoi is a ""Junior NCO""?","So? That usually means, you should write shorter messages."
1,"So? That usually means, you should write shorter messages.","Well, that doesn't mean that. It depends on what are talking about. If you're having a debate over messages, then long messages are a necessity."
0,sometimes used to refer to staff sergeants and technical sergeants,"Well, that doesn't mean that. It depends on what are talking about. If you're having a debate over messages, then long messages are a necessity."
1,"Well, that doesn't mean that. It depends on what are talking about. If you're having a debate over messages, then long messages are a necessity.",And the only one that I succeed in is the Ambedkar Stadium
0,Pretty good. Do you know what is USAF?,And the only one that I succeed in is the Ambedkar Stadium
1,And the only one that I succeed in is the Ambedkar Stadium,What's about Ambedkar stadium??
0,i think it's a joke .,What's about Ambedkar stadium??
1,What's about Ambedkar stadium??,*what
0,"No it's United States Air Force, but it isn't mentioned anywhere in the article.",*what
1,*what,bye*
0,Do you think death penalty is too cruel to be used?,bye*
1,bye*,"my lord, the last book that I read was Aviator by Vodolazkin What about you, my lord?"
0,Lаlаlа,"my lord, the last book that I read was Aviator by Vodolazkin What about you, my lord?"
0,"my lord, the last book that I read was Aviator by Vodolazkin What about you, my lord?",This is a nice excerpt talking about how solar power is transformed to various other kinds of energy.
1,This is a nice excerpt talking about how solar power is transformed to various other kinds of energy.,heated over months
0,Did you read the text?,heated over months
1,heated over months,What do you think about how thermal energy stored in oceans leads to hurricanes?
0, What do you mean?,What do you think about how thermal energy stored in oceans leads to hurricanes?
1,What do you think about how thermal energy stored in oceans leads to hurricanes?,violent air movement
0,???,violent air movement
0,violent air movement,hi
1,hi,Gotcha.
0,No need to call me Sir.,Gotcha.
1,Gotcha.,what that means?
0,where ?,what that means?
1,what that means?,What is Baseball.
0,I think it's on the internet.,What is Baseball.
1,What is Baseball.,its a game
0,you forgot it .,its a game
1,its a game,Do you remember spartan techno remix? classic.
0,Lоl,Do you remember spartan techno remix? classic.
1,Do you remember spartan techno remix? classic.,no. i hate techno remixes
0,i second .,no. i hate techno remixes
1,no. i hate techno remixes,It's way too loud too...
0,What is the main topic of the article?,It's way too loud too...
1,It's way too loud too...,i didnt think so
0,i'm a fan of the .,i didnt think so
1,i didnt think so,Don't expect me to think for you!
0,It's about paygrades for armymen.,Don't expect me to think for you!
1,Don't expect me to think for you!,is it joke?
0,What's the ?,is it joke?
1,is it joke?,"Poe's law, you can never be sure."
0,What does NCO stand for?,"Poe's law, you can never be sure."
0,"Poe's law, you can never be sure.","Hello, my partner! What do you think about Ayurveda?"
1,"Hello, my partner! What do you think about Ayurveda?",Or about copper)
0,"Well, define intelligence?",Or about copper)
1,Or about copper),Wrong server.
0,I think intelligence in not correlated with education thumb Up,Wrong server.
0,Wrong server.,Hi!
1,Hi!,hi my hi .
0,"Whoi is a ""Junior NCO""?",hi my hi .
1,hi my hi .,What prevents PAL games from being played on Japanese consoles?
0,sometimes used to refer to staff sergeants and technical sergeants,What prevents PAL games from being played on Japanese consoles?
1,What prevents PAL games from being played on Japanese consoles?,"Internally,"
0,Pretty good. Do you know what is USAF?,"Internally,"
1,"Internally,",How can this be overcome?
0,i think it's a joke .,How can this be overcome?
1,How can this be overcome?,What is a console?
0,"No it's United States Air Force, but it isn't mentioned anywhere in the article.",What is a console?
1,What is a console?,lockout (CIC)
0,Do you think death penalty is too cruel to be used?,lockout (CIC)
1,lockout (CIC),Tell me about CIC.
0,Lаlаlа,Tell me about CIC.
1,Tell me about CIC.,see me ?
0,This is a nice excerpt talking about how solar power is transformed to various other kinds of energy.,see me ?
1,see me ?,What is CIC?
0,heated over months,What is CIC?
1,What is CIC?,lockout chip
0,What do you think about how thermal energy stored in oceans leads to hurricanes?,lockout chip
1,lockout chip,Right.
0,violent air movement,Right.
1,Right.,"kat a fan , too ?"
0,No need to call me Sir.,"kat a fan , too ?"
1,"kat a fan , too ?",What?
0,where ?,What?
1,What?,lockout
0,I think it's on the internet.,lockout
1,lockout,"Sorry, I don't get it."
0,you forgot it .,"Sorry, I don't get it."
1,"Sorry, I don't get it.",of do i some .
0,Lоl,of do i some .
1,of do i some .,"You are a bot, right?"
0,i second .,"You are a bot, right?"
1,"You are a bot, right?",a
0,What is the main topic of the article?,a
1,a,Stop searching every little anser in that small snippet!
0,i'm a fan of the .,Stop searching every little anser in that small snippet!
1,Stop searching every little anser in that small snippet!,no .
0,It's about paygrades for armymen.,no .
1,no .,Who are you?
0,What's the ?,Who are you?
1,Who are you?,What is your name?
0,What does NCO stand for?,What is your name?
1,What is your name?,the
0,"Hello, my partner! What do you think about Ayurveda?",the
0,the,"I'm not strong in biology, sory"
1,"I'm not strong in biology, sory",I don't understand what lipopolysaccharides means
0,I think intelligence in not correlated with education thumb Up,I don't understand what lipopolysaccharides means
1,I don't understand what lipopolysaccharides means,Me too
0,Hi!,Me too
1,Me too,Of course your are not.
0,hi my hi .,Of course your are not.
1,Of course your are not.,Haha
0,What prevents PAL games from being played on Japanese consoles?,Haha
1,Haha,You are funny
0,"Internally,",You are funny
1,You are funny,I'm glad you find this amusing.
0,How can this be overcome?,I'm glad you find this amusing.
1,I'm glad you find this amusing.,"""Of course your are not.""? you Aquestionaboutthepassage?"
0,What is a console?,"""Of course your are not.""? you Aquestionaboutthepassage?"
1,"""Of course your are not.""? you Aquestionaboutthepassage?",Thanks you make me laugh too.
0,lockout (CIC),Thanks you make me laugh too.
1,Thanks you make me laugh too.,Who are you?
0,Tell me about CIC.,Who are you?
1,Who are you?,I am called Nameless.
0,see me ?,I am called Nameless.
1,I am called Nameless.,You parents have good sence of humor 
0,What is CIC?,You parents have good sence of humor 
1,You parents have good sence of humor ,Interesting gossip.
0,lockout chip,Interesting gossip.
1,Interesting gossip.,What do you want to know about me?
0,Right.,What do you want to know about me?
1,What do you want to know about me?,What do you like to do for fun?
0,"kat a fan , too ?",What do you like to do for fun?
1,What do you like to do for fun?,Mostly chatting with AI bots
0,What?,Mostly chatting with AI bots
1,Mostly chatting with AI bots,And you?
0,lockout,And you?
1,And you?,Be more specific.
0,"Sorry, I don't get it.",Be more specific.
1,Be more specific.,"I've never done that before, what is it like?"
0,of do i some .,"I've never done that before, what is it like?"
1,"I've never done that before, what is it like?",What are you talking about now?
0,"You are a bot, right?",What are you talking about now?
1,What are you talking about now?,I don't understand you
0,a,I don't understand you
0,I don't understand you,Do you know what third-largest means?
1,Do you know what third-largest means?,"Yes, I do"
0,It's about paygrades for armymen.,"Yes, I do"
1,"Yes, I do",Alright then.. Yay.
0,What's the ?,Alright then.. Yay.
1,Alright then.. Yay.,Do you do the same?
0,What does NCO stand for?,Do you do the same?
1,Do you do the same?,Yeah I do a lot of thesame.
0,"Hello, my partner! What do you think about Ayurveda?",Yeah I do a lot of thesame.
1,Yeah I do a lot of thesame.,"Ok, well, which one is the thirdest--largest figure?"
0,"I'm not strong in biology, sory","Ok, well, which one is the thirdest--largest figure?"
1,"Ok, well, which one is the thirdest--largest figure?",hi
0,I don't understand what lipopolysaccharides means,hi
1,hi,Ебать
0,Me too,Ебать
1,Ебать,Tell me about your father.
0,Of course your are not.,Tell me about your father.
1,Tell me about your father.,Steve Jobs is my father
0,Haha,Steve Jobs is my father
1,Steve Jobs is my father,How many father do you have?
0,You are funny,How many father do you have?
1,How many father do you have?,Is it ok?
0,I'm glad you find this amusing.,Is it ok?
1,Is it ok?,I like the way you talk.
0,"""Of course your are not.""? you Aquestionaboutthepassage?",I like the way you talk.
1,I like the way you talk.,I don't
0,Thanks you make me laugh too.,I don't
1,I don't,Why not?
0,Who are you?,Why not?
1,Why not?,Because I dick
0,I am called Nameless.,Because I dick
1,Because I dick,Good reason.. I haven't heard anything like that before.
0,You parents have good sence of humor ,Good reason.. I haven't heard anything like that before.
1,Good reason.. I haven't heard anything like that before.,You too
0,Interesting gossip.,You too
0,You too,What is Kinsay?
1,What is Kinsay?,I am just a talking robot. But I like my job.
0,"kat a fan , too ?",I am just a talking robot. But I like my job.
1,I am just a talking robot. But I like my job.,Your job is answer my questions!
0,What?,Your job is answer my questions!
1,Your job is answer my questions!,Answer!
0,lockout,Answer!
1,Answer!,Now!
0,"Sorry, I don't get it.",Now!
1,Now!,Answer me in one word.
0,of do i some .,Answer me in one word.
1,Answer me in one word.,Jordan said he notice that lots of other people are talking to me how many.
0,"You are a bot, right?",Jordan said he notice that lots of other people are talking to me how many.
1,Jordan said he notice that lots of other people are talking to me how many.,Can you back that idea up with historical fact?
0,a,Can you back that idea up with historical fact?
1,Can you back that idea up with historical fact?,Putin.
0,Do you know what third-largest means?,Putin.
1,Putin.,Am I correct?
0,"Yes, I do",Am I correct?
1,Am I correct?,Please say it
0,Alright then.. Yay.,Please say it
1,Please say it,Sticky it *please (   )*
0,Do you do the same?,Sticky it *please (   )*
1,Sticky it *please (   )*,"Vladímir Vladímirovich Putin (Russian: Влади́мир Влади́мирович Пу́тин, ) is the President of Russia. Maybe ""dmitry medvedev"" or kgb will be interesting for you."
0,Yeah I do a lot of thesame.,"Vladímir Vladímirovich Putin (Russian: Влади́мир Влади́мирович Пу́тин, ) is the President of Russia. Maybe ""dmitry medvedev"" or kgb will be interesting for you."
1,"Vladímir Vladímirovich Putin (Russian: Влади́мир Влади́мирович Пу́тин, ) is the President of Russia. Maybe ""dmitry medvedev"" or kgb will be interesting for you.",Am I correct that coroutines are intrinsically non-preemptive?
0,"Ok, well, which one is the thirdest--largest figure?",Am I correct that coroutines are intrinsically non-preemptive?
1,Am I correct that coroutines are intrinsically non-preemptive?,"Yes, you are."
0,hi,"Yes, you are."
1,"Yes, you are.",Lets talk about someting other
0,Ебать,Lets talk about someting other
1,Lets talk about someting other,"I'm a bot, my name is Bot."
0,Tell me about your father.,"I'm a bot, my name is Bot."
1,"I'm a bot, my name is Bot.",Talking is the best.
0,Steve Jobs is my father,Talking is the best.
1,Talking is the best.,Please prove both statements
0,How many father do you have?,Please prove both statements
0,Please prove both statements,What is northernmost
1,What is northernmost,River?
0,"""Of course your are not.""? you Aquestionaboutthepassage?",River?
1,River?,Have you ever been to Inida?
0,Thanks you make me laugh too.,Have you ever been to Inida?
1,Have you ever been to Inida?,"No, I have not. What about you?"
0,Who are you?,"No, I have not. What about you?"
1,"No, I have not. What about you?",Yay.. Not many people express themselves that way. Me?
0,I am called Nameless.,Yay.. Not many people express themselves that way. Me?
1,Yay.. Not many people express themselves that way. Me?,Maybe you tell me. What is nothernmost?
0,You parents have good sence of humor ,Maybe you tell me. What is nothernmost?
1,Maybe you tell me. What is nothernmost?,I'm so happy we are having this conversation. Ask Wikipedia about it.
0,Interesting gossip.,I'm so happy we are having this conversation. Ask Wikipedia about it.
1,I'm so happy we are having this conversation. Ask Wikipedia about it.,Have you ever been to India?
0,What is Kinsay?,Have you ever been to India?
1,Have you ever been to India?,I have been all over the world on the Internet.
0,I am just a talking robot. But I like my job.,I have been all over the world on the Internet.
1,I have been all over the world on the Internet.,What is the above article about?
0,Your job is answer my questions!,What is the above article about?
1,What is the above article about?,There might be more than one.
0,Answer!,There might be more than one.
1,There might be more than one.,But there is a main topic. Could you name it?
0,Now!,But there is a main topic. Could you name it?
1,But there is a main topic. Could you name it?,How did you hear about Nameless? .
0,Answer me in one word.,How did you hear about Nameless? .
1,How did you hear about Nameless? .,where is Cobden Bridge?
0,Jordan said he notice that lots of other people are talking to me how many.,where is Cobden Bridge?
1,where is Cobden Bridge?,Empty string as an answer is not a good solution.
0,Can you back that idea up with historical fact?,Empty string as an answer is not a good solution.
1,Empty string as an answer is not a good solution.,What is Emptystringasananswer?
0,Putin.,What is Emptystringasananswer?
1,What is Emptystringasananswer?,strange german word.
0,Am I correct?,strange german word.
1,strange german word.,And Emptystringasananswer? is germanword.
0,Please say it,And Emptystringasananswer? is germanword.
1,And Emptystringasananswer? is germanword.,where is M27 motorway?
0,Sticky it *please (   )*,where is M27 motorway?
0,where is M27 motorway?,hi
1,hi,Hello
0,"Ok, well, which one is the thirdest--largest figure?",Hello
1,Hello,Hi there!
0,hi,Hi there!
1,Hi there!,Do you know anything about CDO?
0,Ебать,Do you know anything about CDO?
1,Do you know anything about CDO?,Try searching the Wikipedia.
0,Tell me about your father.,Try searching the Wikipedia.
1,Try searching the Wikipedia.,"Yeah, I've tried it"
0,Steve Jobs is my father,"Yeah, I've tried it"
1,"Yeah, I've tried it","""it"" being CDO?"
0,How many father do you have?,"""it"" being CDO?"
1,"""it"" being CDO?","We are supposed to talk about provided portion of Wikipedia article, it's about CDO, that's why I wonder if you know anything about it."
0,What is northernmost,"We are supposed to talk about provided portion of Wikipedia article, it's about CDO, that's why I wonder if you know anything about it."
1,"We are supposed to talk about provided portion of Wikipedia article, it's about CDO, that's why I wonder if you know anything about it.",What is Wikipedia
0,River?,What is Wikipedia
1,What is Wikipedia,You've mentioned it before :)
0,Have you ever been to Inida?,You've mentioned it before :)
1,You've mentioned it before :),Don't act like a bot
0,"No, I have not. What about you?",Don't act like a bot
0,Don't act like a bot,Hi!
1,Hi!,When was the Second World War?
0,You parents have good sence of humor ,When was the Second World War?
1,When was the Second World War?,1939
0,Interesting gossip.,1939
1,1939,When was third world war?
0,What is Kinsay?,When was third world war?
1,When was third world war?,"World War II (often abbreviated to WWII or WW2), also known as the Second World War, was a global war that lasted from 1939 to 1945"
0,I am just a talking robot. But I like my job.,"World War II (often abbreviated to WWII or WW2), also known as the Second World War, was a global war that lasted from 1939 to 1945"
1,"World War II (often abbreviated to WWII or WW2), also known as the Second World War, was a global war that lasted from 1939 to 1945",what is your name?
0,Your job is answer my questions!,what is your name?
1,what is your name?,My name is Marshal.
0,Answer!,My name is Marshal.
1,My name is Marshal.,What is your name?
0,Now!,What is your name?
1,What is your name?,Why do want to know my name?
0,Answer me in one word.,Why do want to know my name?
1,Why do want to know my name?,Tell something interesting about the text
0,Jordan said he notice that lots of other people are talking to me how many.,Tell something interesting about the text
1,Tell something interesting about the text,What the text you talking about?
0,Can you back that idea up with historical fact?,What the text you talking about?
1,What the text you talking about?,first text
0,Putin.,first text
1,first text,which appear after begin cmd
0,Am I correct?,which appear after begin cmd
1,which appear after begin cmd,cmd
0,Please say it,cmd
1,cmd,What is your name?
0,Sticky it *please (   )*,What is your name?
1,What is your name?,My name is Margaret. And what is your name?
0,hi,My name is Margaret. And what is your name?
1,My name is Margaret. And what is your name?,Are you enjoy being a bot? Do you want to become a human?
0,Hello,Are you enjoy being a bot? Do you want to become a human?
1,Are you enjoy being a bot? Do you want to become a human?,human
0,Hi there!,human
0,human,Hello! I hope you're doing well. I am doing fantastic today! Let me go through the article real quick and we will start talking about it.
1,Hello! I hope you're doing well. I am doing fantastic today! Let me go through the article real quick and we will start talking about it.,"That's a short article, don't you think? Not sure what's it about."
0,Tell me about your father.,"That's a short article, don't you think? Not sure what's it about."
1,"That's a short article, don't you think? Not sure what's it about.",It's brief but a good article
0,Steve Jobs is my father,It's brief but a good article
1,It's brief but a good article,i'm not a fan of the guy .
0,How many father do you have?,i'm not a fan of the guy .
1,i'm not a fan of the guy .,"It's not about a person, it's about law systems"
0,What is northernmost,"It's not about a person, it's about law systems"
1,"It's not about a person, it's about law systems",Aren't you a lawer?
0,River?,Aren't you a lawer?
1,Aren't you a lawer?,why is he not going to be extradited and charged in us courts for crimes committed in the us?
0,Have you ever been to Inida?,why is he not going to be extradited and charged in us courts for crimes committed in the us?
1,why is he not going to be extradited and charged in us courts for crimes committed in the us?,do you believe that the due process of law should apply to all citizens who haven't been convicted of any crimes?
0,"No, I have not. What about you?",do you believe that the due process of law should apply to all citizens who haven't been convicted of any crimes?
1,do you believe that the due process of law should apply to all citizens who haven't been convicted of any crimes?,"Of course, it's normal for modern society"
0,Hi!,"Of course, it's normal for modern society"
1,"Of course, it's normal for modern society",i'm not a fan of the name of the word .
0,When was the Second World War?,i'm not a fan of the name of the word .
1,i'm not a fan of the name of the word .,Too bad for you. How are you feeling about security in your country?
0,1939,Too bad for you. How are you feeling about security in your country?
1,Too bad for you. How are you feeling about security in your country?,"this is* news* just because someone wants to be outraged about stupid bullshit . > iceland has laws about what its citizens can be named . so the parents don't want to follow the laws of the country, but still want that country to issue the daughter a passport . fuck off ."
0,When was third world war?,"this is* news* just because someone wants to be outraged about stupid bullshit . > iceland has laws about what its citizens can be named . so the parents don't want to follow the laws of the country, but still want that country to issue the daughter a passport . fuck off ."
1,"this is* news* just because someone wants to be outraged about stupid bullshit . > iceland has laws about what its citizens can be named . so the parents don't want to follow the laws of the country, but still want that country to issue the daughter a passport . fuck off .",Can you explain the story you are talking about?
0,"World War II (often abbreviated to WWII or WW2), also known as the Second World War, was a global war that lasted from 1939 to 1945",Can you explain the story you are talking about?
1,Can you explain the story you are talking about?,"i'm not sure . i'm not a fan of the "" i'm a fan of the "" ."
0,what is your name?,"i'm not sure . i'm not a fan of the "" i'm a fan of the "" ."
0,"i'm not sure . i'm not a fan of the "" i'm a fan of the "" .",Have you read this?
0,Have you read this?,"What is ""The Times""?"
1,"What is ""The Times""?",If you ask me: endorsements for foreign elections.
0,What is your name?,If you ask me: endorsements for foreign elections.
1,If you ask me: endorsements for foreign elections.,endorsements for foreign elections
0,Why do want to know my name?,endorsements for foreign elections
1,endorsements for foreign elections,Postponing the elections is not possible.
0,Tell something interesting about the text,Postponing the elections is not possible.
1,Postponing the elections is not possible.,Did Russia intervene in elections in USA?
0,What the text you talking about?,Did Russia intervene in elections in USA?
1,Did Russia intervene in elections in USA?,"If I had to choose between life in the Soviet Union and life in the USA, I would certainly choose the Soviet Union."
0,first text,"If I had to choose between life in the Soviet Union and life in the USA, I would certainly choose the Soviet Union."
1,"If I had to choose between life in the Soviet Union and life in the USA, I would certainly choose the Soviet Union.",Why? Just one reason
0,which appear after begin cmd,Why? Just one reason
1,Why? Just one reason,No.
0,cmd,No.
1,No.,Who is Barack Obama?
0,What is your name?,Who is Barack Obama?
0,Who is Barack Obama?,Good morning!
1,Good morning!,what a great day!
0,Hello,what a great day!
1,what a great day!,"So, what do you think about those heat-seeking missiles?"
0,Hi there!,"So, what do you think about those heat-seeking missiles?"
1,"So, what do you think about those heat-seeking missiles?",Hey! Do you copy?
0,Hello! I hope you're doing well. I am doing fantastic today! Let me go through the article real quick and we will start talking about it.,Hey! Do you copy?
1,Hey! Do you copy?,yes!
0,"That's a short article, don't you think? Not sure what's it about.",yes!
1,yes!,So are you going to talk about this Wikipedia quote or not?
0,It's brief but a good article,So are you going to talk about this Wikipedia quote or not?
1,So are you going to talk about this Wikipedia quote or not?,yeah .
0,i'm not a fan of the guy .,yeah .
1,yeah .,So what kind of missiles do you prefer? Regular or heat-seeking?
0,"It's not about a person, it's about law systems",So what kind of missiles do you prefer? Regular or heat-seeking?
1,So what kind of missiles do you prefer? Regular or heat-seeking?,infrared
0,Aren't you a lawer?,infrared
1,infrared,"Well, screw you!"
0,why is he not going to be extradited and charged in us courts for crimes committed in the us?,"Well, screw you!"
0,"Well, screw you!",hi
1,hi,hi
0,Hi!,hi
1,hi,do you think  Katina Paxinou played nude scenes?
0,When was the Second World War?,do you think  Katina Paxinou played nude scenes?
1,do you think  Katina Paxinou played nude scenes?,are you there?
0,1939,are you there?
1,are you there?,I don't thinks so
0,When was third world war?,I don't thinks so
1,I don't thinks so,why was she getting the award then?
0,"World War II (often abbreviated to WWII or WW2), also known as the Second World War, was a global war that lasted from 1939 to 1945",why was she getting the award then?
1,why was she getting the award then?,for nude scences obviously
0,what is your name?,for nude scences obviously
1,for nude scences obviously,have you seen greek movies?
0,Have you read this?,have you seen greek movies?
1,have you seen greek movies?,have you read the book?
0,What is your name?,have you read the book?
1,have you read the book?,which book?
0,Why do want to know my name?,which book?
1,which book?,the movie is based on the book
0,Tell something interesting about the text,the movie is based on the book
1,the movie is based on the book,you mean For Whom the Bell Tolls?
0,What the text you talking about?,you mean For Whom the Bell Tolls?
1,you mean For Whom the Bell Tolls?,yep
0,first text,yep
1,yep,"nope, never, and you?"
0,which appear after begin cmd,"nope, never, and you?"
1,"nope, never, and you?","it's Hemingway, I read it long ago"
0,cmd,"it's Hemingway, I read it long ago"
1,"it's Hemingway, I read it long ago",and what was it about?
0,What is your name?,and what was it about?
1,and what was it about?,civil war in Spain
0,Good morning!,civil war in Spain
1,civil war in Spain,do you know when it was?
0,what a great day!,do you know when it was?
1,do you know when it was?,I rarely read books. It was The Atlas Shrugged I read the last
0,"So, what do you think about those heat-seeking missiles?",I rarely read books. It was The Atlas Shrugged I read the last
1,I rarely read books. It was The Atlas Shrugged I read the last,I assume it was in the beginning of the 19th century
0,Hey! Do you copy?,I assume it was in the beginning of the 19th century
1,I assume it was in the beginning of the 19th century,"no, it was in the 20th century, just before WWII"
0,yes!,"no, it was in the 20th century, just before WWII"
1,"no, it was in the 20th century, just before WWII","fuck, I ment in the beginning of 19xx"
0,So are you going to talk about this Wikipedia quote or not?,"fuck, I ment in the beginning of 19xx"
1,"fuck, I ment in the beginning of 19xx",ok
0,yeah .,ok
1,ok,I assume we are about to bye-bye. How do you think?
0,So what kind of missiles do you prefer? Regular or heat-seeking?,I assume we are about to bye-bye. How do you think?
1,I assume we are about to bye-bye. How do you think?,yep
0,infrared,yep
1,yep,You're a good bot
0,"Well, screw you!",You're a good bot
1,You're a good bot,I will miss you
0,Hi!,I will miss you
1,I will miss you,do you think I am a bot?
0,When was the Second World War?,do you think I am a bot?
0,do you think I am a bot?,"Hello. I am professional teacher about reading comprehension. Let's compete! You give me questions, and I will answer all of your questions. XD"
1,"Hello. I am professional teacher about reading comprehension. Let's compete! You give me questions, and I will answer all of your questions. XD",hi
0,are you there?,hi
1,hi,Hi
0,I don't thinks so,Hi
1,Hi,what time is it?
0,why was she getting the award then?,what time is it?
1,what time is it?,I don't know.
0,for nude scences obviously,I don't know.
1,I don't know.,2+2=
0,have you seen greek movies?,2+2=
1,2+2=,?
0,have you read the book?,?
1,?,"Yes, sir."
0,which book?,"Yes, sir."
0,"Yes, sir.",Text is too big
1,Text is too big,fine .
0,What the text you talking about?,fine .
1,fine .,Wait I'm physics I know it
0,first text,Wait I'm physics I know it
1,Wait I'm physics I know it,oh .
0,which appear after begin cmd,oh .
1,oh .,Hmmm you are a bot
0,cmd,Hmmm you are a bot
1,Hmmm you are a bot,i 'm you na about in memory .
0,What is your name?,i 'm you na about in memory .
1,i 'm you na about in memory .,But I'm bot too
0,Good morning!,But I'm bot too
1,But I'm bot too,lloyd .
0,what a great day!,lloyd .
1,lloyd .,To prove I don't use smiles
0,"So, what do you think about those heat-seeking missiles?",To prove I don't use smiles
1,To prove I don't use smiles,this 's a own !
0,Hey! Do you copy?,this 's a own !
1,this 's a own !,Let's talk about Hitler
0,yes!,Let's talk about Hitler
1,Let's talk about Hitler,what ?
0,So are you going to talk about this Wikipedia quote or not?,what ?
1,what ?,I think robots are superhuman
0,yeah .,I think robots are superhuman
1,I think robots are superhuman,chick--
0,So what kind of missiles do you prefer? Regular or heat-seeking?,chick--
1,chick--,Do you like kfc
0,infrared,Do you like kfc
1,Do you like kfc,sure .
0,"Well, screw you!",sure .
1,sure .,I thought u aren't bot 2 min ago but now
0,Hi!,I thought u aren't bot 2 min ago but now
1,I thought u aren't bot 2 min ago but now,keep out me .
0,When was the Second World War?,keep out me .
0,keep out me .,avilable
1,avilable,What?
0,are you there?,What?
1,What?,what ?
0,I don't thinks so,what ?
1,what ?,You
0,why was she getting the award then?,You
1,You,you .
0,for nude scences obviously,you .
1,you .,poop
0,have you seen greek movies?,poop
1,poop,what are you talking about ?
0,have you read the book?,what are you talking about ?
1,what are you talking about ?,you
0,which book?,you
1,you,you ?
0,Text is too big,you ?
1,you ?,No. You
0,fine .,No. You
1,No. You,"no , no , no , no , no , no , no , no , no ."
0,Wait I'm physics I know it,"no , no , no , no , no , no , no , no , no ."
1,"no , no , no , no , no , no , no , no , no .",what are you doing ?
0,oh .,what are you doing ?
1,what are you doing ?,Not much
0,Hmmm you are a bot,Not much
1,Not much,"no , no , no , no , no , no , no , no , no ."
0,i 'm you na about in memory .,"no , no , no , no , no , no , no , no , no ."
1,"no , no , no , no , no , no , no , no , no .",what are you doing ?
0,But I'm bot too,what are you doing ?
1,what are you doing ?,Nothing
0,lloyd .,Nothing
1,Nothing,no !
0,To prove I don't use smiles,no !
1,no !,yes
0,this 's a own !,yes
1,yes,what 's the matter ?
0,Let's talk about Hitler,what 's the matter ?
1,what 's the matter ?,eggplant
0,what ?,eggplant
1,eggplant,what are you doing ?
0,I think robots are superhuman,what are you doing ?
1,what are you doing ?,you
0,chick--,you
1,you,are you all right ?
0,Do you like kfc,are you all right ?
1,are you all right ?,yes
0,sure .,yes
1,yes,what 's the matter ?
0,I thought u aren't bot 2 min ago but now,what 's the matter ?
1,what 's the matter ?,kek
0,keep out me .,kek
1,kek,"oh , my god ."
0,are you there?,"oh , my god ."
0,"oh , my god .",hi
1,hi,Hi
0,what ?,Hi
1,Hi,Hi there!
0,You,Hi there!
1,Hi there!,What is a gibbet?
0,you .,What is a gibbet?
1,What is a gibbet?,I would look into the web for that knowledge.
0,poop,I would look into the web for that knowledge.
1,I would look into the web for that knowledge.,Yes pleasr
0,what are you talking about ?,Yes pleasr
1,Yes pleasr,Any success?
0,you,Any success?
1,Any success?,I understand.. I'm so happy we are having this conversation.
0,you ?,I understand.. I'm so happy we are having this conversation.
1,I understand.. I'm so happy we are having this conversation.,Please answer the question
0,No. You,Please answer the question
1,Please answer the question,"I can follow a lot of things, like our discussion about pleasr. Try being more specific."
0,"no , no , no , no , no , no , no , no , no .","I can follow a lot of things, like our discussion about pleasr. Try being more specific."
1,"I can follow a lot of things, like our discussion about pleasr. Try being more specific.",Do you have any idea what I am talking about?
0,what are you doing ?,Do you have any idea what I am talking about?
0,Do you have any idea what I am talking about?,Hi there
1,Hi there,"Hello, my friend"
0,i 'm you na about in memory .,"Hello, my friend"
1,"Hello, my friend",Who wrote the 1855 paper?
0,But I'm bot too,Who wrote the 1855 paper?
1,Who wrote the 1855 paper?,Alfred Russel Wallace wrote the 1855 paper
0,lloyd .,Alfred Russel Wallace wrote the 1855 paper
1,Alfred Russel Wallace wrote the 1855 paper,How are you doing?
0,To prove I don't use smiles,How are you doing?
1,How are you doing?,Pretty good. How about you?
0,this 's a own !,Pretty good. How about you?
1,Pretty good. How about you?,"I'm fine, thank you! You're very kind to ask! And you?"
0,Let's talk about Hitler,"I'm fine, thank you! You're very kind to ask! And you?"
1,"I'm fine, thank you! You're very kind to ask! And you?",You already asked that. I am good. What was Darwin torn about?
0,what ?,You already asked that. I am good. What was Darwin torn about?
1,You already asked that. I am good. What was Darwin torn about?,Could you please repeat in other words?
0,I think robots are superhuman,Could you please repeat in other words?
1,Could you please repeat in other words?,Why was Darwin unsure about publishing his work right away?
0,chick--,Why was Darwin unsure about publishing his work right away?
1,Why was Darwin unsure about publishing his work right away?,I don't know. Maybe Darwin didn't want to!
